"orgB_id","orgA_id","orgB_label","orgA_label","result_of_function"
"c677237cedd54f37e261f59f3c6a55608f227b6134882145de684c90dd880b1d","c254ff70dd51e6a0b3c117a631a30a23ba2f7a56a81872909c3b35f2b2827dd8","17","13",0.898993421100433
"c677237cedd54f37e261f59f3c6a55608f227b6134882145de684c90dd880b1d","091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84","17","10",0.426624661874691
"c677237cedd54f37e261f59f3c6a55608f227b6134882145de684c90dd880b1d","ac2cdc3e099d9657985d935346ae5d7db86f3ad01ba27951e2c619ce7fc764fb","17","15",0.943981876863731
"c677237cedd54f37e261f59f3c6a55608f227b6134882145de684c90dd880b1d","cac7b79b7eca7236f513ac494ee2190c32aa9e69c323a27d7c9474cf730a356a","17","12",0.799848670992784
"c677237cedd54f37e261f59f3c6a55608f227b6134882145de684c90dd880b1d","eb5b6b5313be4c22e7ecc2c1a87f55d40b803c2a6548a7030089b37b04b1df6c","17","4",0.64283411623165
"c677237cedd54f37e261f59f3c6a55608f227b6134882145de684c90dd880b1d","77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e","17","2",1.11696821789652
"c677237cedd54f37e261f59f3c6a55608f227b6134882145de684c90dd880b1d","175d885203a019baa12ff49533e3f8e38ed553d2f1f04d4d73bbab70fc822776","17","9",0.544683511079842
"c677237cedd54f37e261f59f3c6a55608f227b6134882145de684c90dd880b1d","48b8e55428ffcd743a5ed414af8fc20035b84f9180cce21e6fd9a4f8c86ff6bd","17","3",0.535900815823989
"c677237cedd54f37e261f59f3c6a55608f227b6134882145de684c90dd880b1d","5a5acda11072c0d5b9abc18dd476c56bac52e0ef712bcaf0b14263456f5463fc","17","0",0.777926727482631
"c677237cedd54f37e261f59f3c6a55608f227b6134882145de684c90dd880b1d","48df027908f4ae0c29f2674858618703e8df42fca4b298c62699b737bcb319bc","17","1",1.30863832829979
"c677237cedd54f37e261f59f3c6a55608f227b6134882145de684c90dd880b1d","aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126","17","16",1.05508979628114
"c677237cedd54f37e261f59f3c6a55608f227b6134882145de684c90dd880b1d","f693b06b5f6ea9867c3f271f46ad951585cc4b61e78b0608a7e842ee176335be","17","17",-0.256956967260659
"c677237cedd54f37e261f59f3c6a55608f227b6134882145de684c90dd880b1d","0e905501ddd06938daa337f1fef611c5d20f9c4961a38a9f65e4c48566c621eb","17","14",0.493131990594114
"c677237cedd54f37e261f59f3c6a55608f227b6134882145de684c90dd880b1d","b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc","17","5",1.25563637175121
